,date,open,close,high,low,volume,code
1228,2021-01-18,1953.165,1955.105,1983.585,1932.375,39144.0,600519
1229,2021-01-19,1965.215,1901.515,1988.405,1898.955,46345.0,600519
1230,2021-01-20,1900.105,1932.735,1947.595,1874.605,45082.0,600519
1231,2021-01-21,1940.105,1962.105,1982.125,1933.105,38310.0,600519
1232,2021-01-22,1961.105,1972.055,1992.105,1952.205,29248.0,600519
1233,2021-01-25,1975.105,2067.105,2071.605,1975.105,55957.0,600519
1234,2021-01-26,2077.105,2033.995,2079.105,2017.215,31747.0,600519
1235,2021-01-27,2033.995,1981.105,2033.995,1977.105,37120.0,600519
1236,2021-01-28,1972.105,1980.105,2001.765,1952.125,35129.0,600519
1237,2021-01-29,1993.295,2008.285,2041.585,1982.325,33701.0,600519
1238,2021-02-01,2022.105,2001.425,2052.105,1987.105,29341.0,600519
1239,2021-02-02,2004.325,2037.105,2042.095,1994.205,34582.0,600519
1240,2021-02-03,2042.105,2082.015,2090.375,2032.105,38714.0,600519
1241,2021-02-04,2083.105,2212.955,2222.105,2083.105,63851.0,600519
1242,2021-02-05,2217.105,2205.105,2256.705,2183.105,39729.0,600519
1243,2021-02-08,2229.105,2260.905,2270.985,2205.105,35786.0,600519
1244,2021-02-09,2260.905,2348.535,2348.535,2242.105,33297.0,600519
1245,2021-02-10,2377.105,2493.105,2493.305,2377.105,61371.0,600519
1246,2021-02-18,2480.085,2363.105,2519.985,2357.105,65912.0,600519
1247,2021-02-19,2343.265,2352.105,2388.765,2273.705,59385.0,600519
1248,2021-02-22,2347.105,2180.125,2347.105,2170.325,78935.0,600519
1249,2021-02-23,2157.245,2199.105,2236.995,2157.105,57455.0,600519
1250,2021-02-24,2200.095,2081.105,2210.105,2052.605,82116.0,600519
1251,2021-02-25,2101.105,2042.105,2116.605,2013.315,59726.0,600519
1252,2021-02-26,1992.105,2014.885,2072.055,1959.405,66525.0,600519
1253,2021-03-01,2071.105,2050.105,2071.105,2012.105,44916.0,600519
1254,2021-03-02,2072.105,1950.105,2072.105,1925.105,70765.0,600519
1255,2021-03-03,1932.105,2032.105,2041.875,1925.105,54215.0,600519
1256,2021-03-04,1987.105,1925.105,1988.105,1902.205,65088.0,600519
1257,2021-03-05,1892.105,1952.215,1987.105,1880.105,63779.0,600519
1258,2021-03-08,1967.065,1852.105,1977.105,1852.105,63100.0,600519
1259,2021-03-09,1847.105,1829.095,1892.105,1792.285,82266.0,600519
1260,2021-03-10,1869.105,1862.115,1891.975,1859.105,51172.0,600519
1261,2021-03-11,1867.105,1940.105,1972.095,1853.585,56769.0,600519
1262,2021-03-12,1962.105,1918.105,1969.105,1894.115,40323.0,600519
1263,2021-03-15,1942.105,1867.555,1961.905,1843.255,62485.0,600519
1264,2021-03-16,1867.035,1902.605,1912.095,1857.105,34649.0,600519
1265,2021-03-17,1892.105,1922.465,1942.105,1868.115,31375.0,600519
1266,2021-03-18,1927.105,1961.805,1978.465,1927.105,33865.0,600519
1267,2021-03-19,1927.105,1902.105,1935.105,1884.335,35781.0,600519
1268,2021-03-22,1892.205,1882.095,1918.195,1847.655,36914.0,600519
1269,2021-03-23,1890.985,1888.105,1900.905,1862.105,27446.0,600519
1270,2021-03-24,1873.105,1881.105,1905.105,1873.105,29357.0,600519
1271,2021-03-25,1862.115,1863.105,1880.985,1838.905,31575.0,600519
1272,2021-03-26,1877.105,1905.105,1914.105,1850.105,50016.0,600519
1273,2021-03-29,1935.305,1926.205,1988.455,1918.255,56992.0,600519
1274,2021-03-30,1932.105,1948.155,1978.105,1927.185,32627.0,600519
1275,2021-03-31,1937.205,1901.105,1938.125,1892.105,37154.0,600519
1276,2021-04-01,1913.105,1936.605,1938.905,1893.325,26588.0,600519
1277,2021-04-02,1948.105,2054.105,2057.105,1948.105,52028.0,600519
1278,2021-04-06,2053.105,2018.135,2054.085,1994.405,32742.0,600519
1279,2021-04-07,1996.165,1953.105,2009.405,1942.105,40201.0,600519
1280,2021-04-08,1939.135,1962.105,1971.105,1936.105,28548.0,600519
1281,2021-04-09,1934.105,1912.105,1946.105,1897.115,28809.0,600519
1282,2021-04-12,1903.105,1900.995,1922.105,1883.805,31943.0,600519
1283,2021-04-13,1912.105,1913.105,1941.905,1901.105,28992.0,600519
1284,2021-04-14,1927.105,1939.105,1940.105,1908.105,24115.0,600519
1285,2021-04-15,1923.005,1907.705,1939.005,1882.105,34366.0,600519
1286,2021-04-16,1917.185,1947.085,1960.105,1904.105,30294.0,600519
1287,2021-04-19,1947.105,1980.105,1990.465,1925.105,31754.0,600519
1288,2021-04-20,1963.205,1986.905,2021.105,1962.105,28290.0,600519
1289,2021-04-21,1968.105,1972.105,1989.905,1957.205,26150.0,600519
1290,2021-04-22,1982.005,1947.605,1991.105,1943.605,26850.0,600519
1291,2021-04-23,1948.075,2001.045,2011.985,1944.605,33463.0,600519
1292,2021-04-26,2024.105,1969.925,2027.105,1965.705,34045.0,600519
1293,2021-04-27,1979.185,1986.545,1987.355,1957.195,22108.0,600519
1294,2021-04-28,1902.105,1934.105,1939.605,1895.105,81343.0,600519
1295,2021-04-29,1939.145,1918.465,1942.045,1906.105,41284.0,600519
1296,2021-04-30,1918.105,1898.885,1928.105,1895.815,38401.0,600519
1297,2021-05-06,1892.105,1851.105,1898.945,1845.105,53546.0,600519
1298,2021-05-07,1857.105,1795.105,1860.085,1793.105,52493.0,600519
1299,2021-05-10,1792.105,1771.135,1801.105,1758.115,46003.0,600519
1300,2021-05-11,1768.105,1851.105,1858.105,1765.405,42494.0,600519
1301,2021-05-12,1841.185,1876.105,1891.105,1841.105,32699.0,600519
1302,2021-05-13,1857.855,1863.605,1877.155,1845.105,25078.0,600519
1303,2021-05-14,1874.105,1901.955,1922.605,1868.105,35611.0,600519
1304,2021-05-17,1917.205,1950.065,1977.305,1917.205,44524.0,600519
1305,2021-05-18,1957.105,1951.415,1969.105,1937.165,17504.0,600519
1306,2021-05-19,1951.105,1941.105,1966.915,1932.105,22410.0,600519
1307,2021-05-20,1966.105,1950.985,1966.205,1937.465,21857.0,600519
1308,2021-05-21,1947.185,1934.205,1971.985,1929.125,24248.0,600519
1309,2021-05-24,1943.105,1963.395,1972.165,1923.105,32548.0,600519
1310,2021-05-25,1977.105,2086.605,2092.205,1977.105,67757.0,600519
1311,2021-05-26,2100.085,2112.105,2133.905,2085.185,38604.0,600519
1312,2021-05-27,2103.125,2137.105,2212.105,2093.205,45373.0,600519
1313,2021-05-28,2133.075,2122.105,2142.105,2097.615,25807.0,600519
1314,2021-05-31,2107.605,2110.105,2110.455,2064.105,31739.0,600519
1315,2021-06-01,2114.105,2133.055,2141.055,2098.105,30616.0,600519
1316,2021-06-02,2142.105,2114.105,2156.105,2100.285,22863.0,600519
1317,2021-06-03,2112.105,2114.325,2152.445,2102.185,23450.0,600519
1318,2021-06-04,2107.105,2143.605,2180.105,2106.145,31422.0,600519
1319,2021-06-07,2157.105,2163.105,2171.105,2132.115,25466.0,600519
1320,2021-06-08,2152.105,2083.105,2172.095,2053.255,47314.0,600519
1321,2021-06-09,2084.105,2091.605,2106.105,2052.215,25502.0,600519
1322,2021-06-10,2087.105,2130.585,2143.475,2082.185,25567.0,600519
1323,2021-06-11,2131.105,2070.915,2136.105,2070.915,33971.0,600519
1324,2021-06-15,2087.205,2085.105,2100.985,2040.105,29361.0,600519
1325,2021-06-16,2084.105,2050.105,2087.105,2040.105,27593.0,600519
1326,2021-06-17,2047.755,2049.015,2080.105,2036.465,21068.0,600519
1327,2021-06-18,2039.105,1983.045,2048.605,1957.105,54028.0,600519
1328,2021-06-21,1977.105,1973.745,1991.795,1942.105,35488.0,600519
1329,2021-06-22,1984.105,1967.075,1990.105,1945.995,33228.0,600519
1330,2021-06-23,1972.105,1930.105,1975.105,1926.255,37079.0,600519
1331,2021-06-24,1932.115,1960.155,1972.105,1913.105,31474.0,600519
1332,2021-06-25,1961.358,2003.398,2020.398,1953.998,35875.0,600519
1333,2021-06-28,2011.398,2014.408,2029.398,1984.398,27452.0,600519
1334,2021-06-29,2019.398,1973.398,2026.398,1962.398,33031.0,600519
1335,2021-06-30,1976.398,1968.098,1985.398,1957.698,21916.0,600519
1336,2021-07-01,1971.368,2016.398,2021.398,1942.998,33701.0,600519
1337,2021-07-02,1986.398,1924.398,1986.398,1922.898,46275.0,600519
1338,2021-07-05,1911.398,1905.398,1931.278,1896.398,34421.0,600519
1339,2021-07-06,1906.398,1924.298,1925.398,1871.408,35283.0,600519
1340,2021-07-07,1921.398,1915.398,1940.278,1910.408,28122.0,600519
1341,2021-07-08,1911.498,1896.398,1915.398,1879.398,35517.0,600519
1342,2021-07-09,1875.918,1883.508,1897.308,1856.398,30908.0,600519
1343,2021-07-12,1886.948,1872.398,1910.178,1851.898,39010.0,600519
1344,2021-07-13,1879.398,1894.298,1916.898,1876.398,29925.0,600519
1345,2021-07-14,1885.398,1873.398,1885.898,1856.398,30771.0,600519
1346,2021-07-15,1866.418,1909.388,1924.398,1861.998,42190.0,600519
1347,2021-07-16,1891.398,1867.298,1907.998,1861.398,35408.0,600519
1348,2021-07-19,1867.288,1886.398,1897.398,1852.398,30052.0,600519
1349,2021-07-20,1886.398,1891.398,1900.328,1872.808,23475.0,600519
1350,2021-07-21,1900.398,1880.398,1917.398,1873.408,29780.0,600519
1351,2021-07-22,1871.398,1851.408,1885.298,1850.358,39090.0,600519
1352,2021-07-23,1849.218,1811.398,1849.218,1806.488,47585.0,600519
1353,2021-07-26,1790.398,1715.508,1790.398,1691.398,98619.0,600519
1354,2021-07-27,1714.398,1624.288,1721.398,1614.398,86577.0,600519
1355,2021-07-28,1614.398,1680.298,1699.598,1593.518,85369.0,600519
1356,2021-07-29,1721.408,1661.188,1734.398,1645.738,63864.0,600519
1357,2021-07-30,1636.398,1590.388,1636.398,1569.158,77736.0,600519
1358,2021-08-02,1575.398,1666.398,1667.378,1532.118,97401.0,600519
1359,2021-08-03,1641.398,1660.698,1680.388,1600.198,54375.0,600519
1360,2021-08-04,1645.458,1635.398,1671.398,1629.398,38175.0,600519
1361,2021-08-05,1604.278,1610.398,1656.398,1587.758,48060.0,600519
1362,2021-08-06,1600.398,1582.398,1605.408,1557.998,45686.0,600519
1363,2021-08-09,1562.398,1605.198,1620.398,1561.398,47698.0,600519
1364,2021-08-10,1611.398,1710.398,1714.278,1586.398,83285.0,600519
1365,2021-08-11,1691.408,1661.898,1696.408,1661.408,38663.0,600519
1366,2021-08-12,1643.398,1601.398,1660.398,1597.588,47551.0,600519
1367,2021-08-13,1601.398,1611.438,1624.398,1590.398,37905.0,600519
1368,2021-08-16,1607.398,1610.598,1624.998,1596.478,28057.0,600519
1369,2021-08-17,1611.398,1546.398,1611.398,1540.278,61201.0,600519
1370,2021-08-18,1536.058,1531.398,1554.388,1511.398,59970.0,600519
1371,2021-08-19,1533.618,1531.368,1554.598,1511.398,41292.0,600519
1372,2021-08-20,1466.568,1459.398,1508.948,1436.898,114545.0,600519
1373,2021-08-23,1449.278,1481.588,1510.398,1448.168,71597.0,600519
1374,2021-08-24,1486.398,1536.578,1553.948,1477.168,72594.0,600519
1375,2021-08-25,1559.038,1576.418,1592.268,1554.398,54239.0,600519
1376,2021-08-26,1576.388,1506.398,1576.388,1506.118,54020.0,600519
1377,2021-08-27,1500.398,1507.428,1536.398,1495.498,36095.0,600519
1378,2021-08-30,1516.398,1497.398,1524.398,1457.348,51588.0,600519
1379,2021-08-31,1501.198,1469.398,1527.748,1466.498,43677.0,600519
1380,2021-09-01,1470.398,1533.408,1546.388,1442.498,77316.0,600519
1381,2021-09-02,1544.388,1530.198,1554.398,1512.288,42837.0,600519
1382,2021-09-03,1521.418,1569.618,1571.188,1493.398,52835.0,600519
1383,2021-09-06,1560.398,1582.068,1619.558,1537.548,55338.0,600519
1384,2021-09-07,1572.428,1580.398,1595.878,1562.398,31211.0,600519
1385,2021-09-08,1571.398,1544.498,1582.578,1539.478,33064.0,600519
1386,2021-09-09,1537.398,1545.478,1556.398,1535.408,19950.0,600519
1387,2021-09-10,1545.478,1573.978,1580.198,1544.398,33388.0,600519
1388,2021-09-13,1576.398,1565.398,1595.398,1551.498,27720.0,600519
1389,2021-09-14,1570.398,1568.398,1594.398,1564.398,33761.0,600519
1390,2021-09-15,1561.398,1527.138,1571.398,1521.398,41570.0,600519
1391,2021-09-16,1514.398,1549.468,1555.398,1496.398,45968.0,600519
1392,2021-09-17,1531.398,1597.398,1616.998,1531.398,55130.0,600519
1393,2021-09-22,1570.228,1549.088,1599.398,1546.398,31743.0,600519
1394,2021-09-23,1549.398,1546.398,1567.278,1536.478,30342.0,600519
1395,2021-09-24,1539.398,1605.398,1631.378,1539.398,69537.0,600519
1396,2021-09-27,1661.398,1766.398,1774.798,1661.398,126869.0,600519
1397,2021-09-28,1759.398,1733.458,1771.398,1706.398,49221.0,600519
1398,2021-09-29,1720.398,1731.398,1756.408,1697.298,43291.0,600519
1399,2021-09-30,1729.578,1741.398,1761.618,1714.798,40539.0,600519
1400,2021-10-08,1733.818,1750.998,1789.398,1718.628,47452.0,600519
1401,2021-10-11,1750.908,1778.518,1801.298,1742.408,37676.0,600519
1402,2021-10-12,1777.398,1782.388,1788.398,1753.818,30606.0,600519
1403,2021-10-13,1781.398,1841.298,1861.348,1773.398,50143.0,600519
1404,2021-10-14,1840.328,1822.398,1853.198,1807.398,26623.0,600519
1405,2021-10-15,1801.498,1828.368,1841.388,1801.498,28561.0,600519
1406,2021-10-18,1799.398,1711.398,1799.398,1698.398,69652.0,600519
1407,2021-10-19,1711.398,1723.578,1750.198,1711.278,40315.0,600519
1408,2021-10-20,1744.398,1752.398,1761.198,1717.408,28663.0,600519
1409,2021-10-21,1752.498,1755.398,1771.398,1740.398,23019.0,600519
1410,2021-10-22,1766.398,1812.398,1832.408,1765.398,35963.0,600519
1411,2021-10-25,1791.398,1784.428,1796.408,1769.398,32461.0,600519
1412,2021-10-26,1775.428,1772.448,1790.388,1755.398,21130.0,600519
1413,2021-10-27,1763.698,1730.398,1769.698,1711.498,34647.0,600519
1414,2021-10-28,1736.598,1736.888,1755.178,1713.398,29491.0,600519
1415,2021-10-29,1736.398,1737.478,1759.398,1724.398,28776.0,600519
1416,2021-11-01,1691.398,1714.398,1737.698,1671.398,41690.0,600519
1417,2021-11-02,1708.098,1716.038,1755.618,1699.398,32500.0,600519
1418,2021-11-03,1711.398,1676.398,1721.378,1672.588,27829.0,600519
1419,2021-11-04,1689.338,1715.598,1727.398,1680.818,31130.0,600519
1420,2021-11-05,1715.608,1731.338,1756.388,1715.608,27077.0,600519
1421,2021-11-08,1731.398,1731.498,1742.198,1713.448,17706.0,600519
1422,2021-11-09,1731.378,1701.408,1739.268,1693.398,27352.0,600519
1423,2021-11-10,1701.408,1665.388,1706.398,1646.398,35349.0,600519
1424,2021-11-11,1664.328,1680.998,1680.998,1652.898,22652.0,600519
1425,2021-11-12,1689.398,1685.178,1696.448,1678.058,17607.0,600519
1426,2021-11-15,1685.078,1672.538,1695.398,1661.398,24947.0,600519
1427,2021-11-16,1679.398,1719.398,1729.398,1676.398,33526.0,600519
1428,2021-11-17,1716.398,1706.398,1731.898,1701.408,24505.0,600519
1429,2021-11-18,1692.618,1703.398,1718.398,1681.398,19521.0,600519
1430,2021-11-19,1705.588,1739.808,1760.398,1699.598,31156.0,600519
1431,2021-11-22,1760.398,1765.668,1820.398,1759.398,42573.0,600519
1432,2021-11-23,1763.398,1807.828,1828.398,1763.398,45782.0,600519
1433,2021-11-24,1811.398,1852.398,1877.398,1808.398,54512.0,600519
1434,2021-11-25,1864.398,1867.428,1897.598,1857.648,39753.0,600519
1435,2021-11-26,1876.228,1852.408,1878.398,1836.398,32656.0,600519
1436,2021-11-29,1871.398,1896.398,1901.398,1862.478,42399.0,600519
1437,2021-11-30,1896.798,1842.168,1901.298,1838.898,36925.0,600519
1438,2021-12-01,1861.398,1844.388,1871.348,1830.418,26254.0,600519
1439,2021-12-02,1851.398,1845.398,1853.548,1830.998,20422.0,600519
1440,2021-12-03,1843.398,1883.278,1900.018,1842.448,35818.0,600519
1441,2021-12-06,1894.398,1878.698,1901.398,1861.398,31064.0,600519
1442,2021-12-07,1892.138,1867.268,1899.268,1858.128,36980.0,600519
1443,2021-12-08,1876.278,1954.398,1956.398,1861.398,61048.0,600519
1444,2021-12-09,1966.338,1997.948,2028.318,1956.398,64239.0,600519
1445,2021-12-10,1971.398,2001.398,2007.178,1967.398,43148.0,600519
1446,2021-12-13,2065.398,2029.598,2091.398,2029.398,65807.0,600519
1447,2021-12-14,2029.598,2061.398,2079.298,2011.398,40449.0,600519
1448,2021-12-15,2053.548,2046.398,2076.348,2036.418,30078.0,600519
1449,2021-12-16,2026.398,2030.388,2055.448,1997.628,37211.0,600519
1450,2021-12-17,2011.898,1962.098,2019.398,1947.398,48403.0,600519
1451,2021-12-20,1962.098,1970.358,1997.058,1952.398,32258.0,600519
1452,2021-12-21,1956.398,1949.598,1980.528,1924.228,26286.0,600519
1453,2021-12-22,1951.398,1959.398,1974.398,1951.398,17431.0,600519
1454,2021-12-23,1964.398,2031.398,2031.398,1936.398,39099.0,600519
1455,2021-12-24,2060.278,2105.488,2128.358,2060.278,56130.0,600519
1456,2021-12-27,2079.398,2043.218,2079.398,2023.398,37556.0,600519
1457,2021-12-28,2044.398,2049.578,2066.898,2027.998,27651.0,600519
1458,2021-12-29,2061.398,1952.398,2065.648,1952.398,54049.0,600519
1459,2021-12-30,1952.398,1986.398,2000.378,1939.398,35261.0,600519
1460,2021-12-31,1981.398,1961.398,1984.378,1939.398,29665.0,600519
1461,2022-01-04,1966.398,1962.628,1980.348,1925.398,33843.0,600519
1462,2022-01-05,1956.398,1935.398,1976.398,1929.398,28396.0,600519
1463,2022-01-06,1933.408,1893.618,1947.398,1849.908,51795.0,600519
1464,2022-01-07,1886.398,1853.398,1900.278,1850.718,29817.0,600519
1465,2022-01-10,1839.408,1877.398,1888.398,1828.948,29627.0,600519
1466,2022-01-11,1859.398,1851.948,1876.398,1842.568,22277.0,600519
1467,2022-01-12,1859.398,1878.398,1890.198,1859.398,27474.0,600519
1468,2022-01-13,1876.218,1788.788,1879.388,1776.958,56747.0,600519
1469,2022-01-14,1788.788,1778.398,1804.398,1774.398,29322.0,600519
1470,2022-01-17,1779.398,1773.008,1789.698,1746.738,27354.0,600519
1471,2022-01-18,1773.078,1803.668,1820.248,1763.398,31216.0,600519
1472,2022-01-19,1830.398,1823.398,1830.398,1800.278,26371.0,600519
1473,2022-01-20,1827.398,1880.918,1891.388,1827.398,34014.0,600519
1474,2022-01-21,1871.398,1896.388,1904.888,1862.408,30813.0,600519
1475,2022-01-24,1866.398,1861.598,1895.398,1842.838,23986.0,600519
1476,2022-01-25,1854.398,1854.398,1877.398,1842.398,25510.0,600519
1477,2022-01-26,1853.438,1866.398,1880.398,1830.398,23905.0,600519
1478,2022-01-27,1912.408,1876.398,1922.218,1863.398,42665.0,600519
1479,2022-01-28,1866.398,1798.398,1879.398,1791.408,41020.0,600519
1480,2022-02-07,1812.388,1779.358,1824.958,1761.398,35150.0,600519
1481,2022-02-08,1780.278,1750.398,1784.268,1701.398,41713.0,600519
1482,2022-02-09,1750.488,1807.378,1819.398,1738.368,33885.0,600519
1483,2022-02-10,1811.398,1784.398,1817.298,1768.788,23032.0,600519
1484,2022-02-11,1768.398,1761.368,1812.188,1752.398,33746.0,600519
1485,2022-02-14,1751.398,1780.068,1788.398,1748.708,20196.0,600519
1486,2022-02-15,1780.198,1802.018,1822.398,1770.398,27106.0,600519
1487,2022-02-16,1811.398,1803.948,1818.398,1799.398,14587.0,600519
1488,2022-02-17,1812.008,1798.388,1822.878,1792.398,18214.0,600519
1489,2022-02-18,1789.028,1818.398,1819.378,1777.058,19385.0,600519
1490,2022-02-21,1811.398,1788.388,1818.298,1780.348,20816.0,600519
1491,2022-02-22,1771.408,1719.268,1772.398,1711.418,52299.0,600519
1492,2022-02-23,1722.808,1738.408,1745.398,1711.478,28112.0,600519
1493,2022-02-24,1719.398,1675.508,1725.388,1659.498,65359.0,600519
1494,2022-02-25,1686.398,1710.458,1719.678,1686.398,38979.0,600519
1495,2022-02-28,1698.458,1701.798,1708.398,1678.398,28923.0,600519
1496,2022-03-01,1713.398,1769.878,1774.968,1713.398,47379.0,600519
1497,2022-03-02,1751.398,1756.278,1762.388,1736.398,20074.0,600519
1498,2022-03-03,1757.198,1711.398,1761.648,1705.398,31547.0,600519
1499,2022-03-04,1683.398,1691.898,1704.288,1666.498,31047.0,600519
1500,2022-03-07,1671.598,1618.398,1679.398,1615.198,49156.0,600519
1501,2022-03-08,1671.378,1664.598,1698.058,1643.398,57215.0,600519
1502,2022-03-09,1675.498,1690.578,1716.398,1632.508,56434.0,600519
1503,2022-03-10,1719.398,1705.828,1732.398,1702.398,36462.0,600519
1504,2022-03-11,1677.398,1680.408,1688.398,1629.478,47727.0,600519
1505,2022-03-14,1641.398,1611.398,1661.398,1611.398,49007.0,600519
1506,2022-03-15,1561.398,1514.398,1596.398,1514.398,89056.0,600519
1507,2022-03-16,1545.398,1586.348,1595.298,1504.398,77593.0,600519
1508,2022-03-17,1631.398,1631.548,1666.398,1623.058,68352.0,600519
1509,2022-03-18,1629.398,1619.188,1656.398,1603.678,38349.0,600519
1510,2022-03-21,1635.398,1615.698,1637.048,1606.408,27877.0,600519
1511,2022-03-22,1635.278,1606.398,1635.278,1597.728,21054.0,600519
1512,2022-03-23,1616.398,1663.588,1681.398,1608.398,58067.0,600519
1513,2022-03-24,1649.398,1632.328,1651.398,1628.748,25815.0,600519
1514,2022-03-25,1623.398,1601.398,1645.398,1596.398,29709.0,600519
1515,2022-03-28,1536.398,1572.198,1576.198,1515.398,57542.0,600519
1516,2022-03-29,1572.898,1578.398,1602.898,1572.898,25935.0,600519
1517,2022-03-30,1609.398,1641.498,1641.498,1606.398,42433.0,600519
1518,2022-03-31,1631.398,1630.398,1649.998,1620.198,25174.0,600519
1519,2022-04-01,1641.338,1691.408,1704.398,1633.088,44862.0,600519
1520,2022-04-06,1664.398,1676.398,1700.128,1664.398,27820.0,600519
1521,2022-04-07,1669.398,1676.398,1696.398,1661.498,20196.0,600519
1522,2022-04-08,1679.398,1695.398,1700.098,1677.938,22941.0,600519
1523,2022-04-11,1681.398,1631.398,1681.398,1617.428,43864.0,600519
1524,2022-04-12,1640.398,1693.398,1699.368,1619.398,41630.0,600519
1525,2022-04-13,1678.398,1680.398,1706.398,1662.478,31148.0,600519
1526,2022-04-14,1699.398,1720.398,1747.298,1691.598,37650.0,600519
1527,2022-04-15,1713.598,1717.388,1729.398,1707.288,21041.0,600519
1528,2022-04-18,1692.528,1702.218,1709.398,1679.398,19793.0,600519
1529,2022-04-19,1711.398,1701.698,1744.388,1686.898,24205.0,600519
1530,2022-04-20,1713.088,1708.398,1731.398,1680.078,24156.0,600519
1531,2022-04-21,1701.598,1691.378,1717.398,1681.398,28953.0,600519
1532,2022-04-22,1674.398,1684.398,1699.278,1671.578,27900.0,600519
1533,2022-04-25,1661.398,1619.398,1687.898,1613.398,53658.0,600519
1534,2022-04-26,1614.728,1643.878,1660.378,1611.398,44564.0,600519
1535,2022-04-27,1678.518,1706.318,1721.398,1678.518,57402.0,600519
1536,2022-04-28,1704.398,1746.398,1756.398,1697.898,44010.0,600519
1537,2022-04-29,1747.398,1739.778,1760.398,1722.378,34885.0,600519
1538,2022-05-05,1741.398,1748.398,1781.398,1740.378,33661.0,600519
1539,2022-05-06,1726.388,1704.398,1730.398,1692.398,28596.0,600519
1540,2022-05-09,1691.398,1663.398,1691.398,1649.398,30352.0,600519
1541,2022-05-10,1631.398,1677.588,1696.358,1616.408,40119.0,600519
1542,2022-05-11,1666.398,1679.398,1699.878,1663.398,30313.0,600519
1543,2022-05-12,1664.398,1674.068,1689.398,1661.398,22038.0,600519
1544,2022-05-13,1691.398,1689.638,1709.338,1677.398,20731.0,600519
1545,2022-05-16,1708.398,1669.398,1708.398,1654.068,27765.0,600519
1546,2022-05-17,1681.278,1679.398,1686.398,1666.398,20145.0,600519
1547,2022-05-18,1685.058,1672.398,1685.318,1654.418,24850.0,600519
1548,2022-05-19,1656.398,1667.398,1668.398,1650.398,19776.0,600519
1549,2022-05-20,1671.388,1711.408,1712.548,1663.398,41950.0,600519
1550,2022-05-23,1711.398,1692.398,1715.288,1683.398,22157.0,600519
1551,2022-05-24,1697.398,1671.398,1698.398,1666.898,27342.0,600519
1552,2022-05-25,1676.668,1666.908,1683.398,1658.398,22389.0,600519
1553,2022-05-26,1672.398,1654.198,1672.398,1641.398,28053.0,600519
1554,2022-05-27,1671.388,1666.558,1691.398,1664.408,25120.0,600519
1555,2022-05-30,1677.398,1689.808,1701.948,1677.398,34466.0,600519
1556,2022-05-31,1686.168,1715.428,1726.298,1678.378,40751.0,600519
1557,2022-06-01,1713.398,1699.648,1726.178,1690.398,21760.0,600519
1558,2022-06-02,1699.368,1697.398,1707.198,1691.398,16915.0,600519
1559,2022-06-06,1701.398,1699.398,1706.398,1669.398,36741.0,600519
1560,2022-06-07,1695.538,1729.298,1736.398,1681.708,35049.0,600519
1561,2022-06-08,1736.398,1776.998,1793.398,1736.398,44354.0,600519
1562,2022-06-09,1783.398,1764.398,1799.748,1760.398,26329.0,600519
1563,2022-06-10,1756.408,1811.998,1818.398,1746.398,47345.0,600519
1564,2022-06-13,1801.398,1767.398,1803.398,1759.478,36755.0,600519
1565,2022-06-14,1745.398,1782.398,1786.818,1743.398,29416.0,600519
1566,2022-06-15,1781.398,1786.498,1816.398,1774.388,33664.0,600519
1567,2022-06-16,1805.988,1788.398,1819.028,1786.728,26887.0,600519
1568,2022-06-17,1789.488,1862.398,1863.398,1789.488,50542.0,600519
1569,2022-06-20,1861.398,1853.418,1881.398,1841.398,34975.0,600519
1570,2022-06-21,1860.398,1857.138,1878.388,1839.398,23717.0,600519
1571,2022-06-22,1866.398,1847.398,1869.398,1843.398,19647.0,600519
1572,2022-06-23,1854.098,1868.498,1876.438,1851.398,26844.0,600519
1573,2022-06-24,1881.398,1920.408,1931.398,1876.398,39635.0,600519
1574,2022-06-27,1931.338,1921.948,1961.338,1911.698,40115.0,600519
1575,2022-06-28,1931.138,1947.398,1952.398,1912.398,25246.0,600519
1576,2022-06-29,1939.398,1941.398,1953.398,1922.408,30360.0,600519
1577,2022-06-30,1933.073,1978.073,2010.073,1933.063,38982.0,600519
1578,2022-07-01,1988.073,1962.123,2000.843,1948.283,21596.0,600519
1579,2022-07-04,1953.083,1951.073,1957.363,1934.083,25076.0,600519
1580,2022-07-05,1958.353,1966.083,1987.523,1943.073,26329.0,600519
1581,2022-07-06,1965.073,1935.073,1972.073,1919.073,32752.0,600519
1582,2022-07-07,1938.073,1923.073,1942.423,1918.083,20932.0,600519
1583,2022-07-08,1938.073,1932.073,1947.963,1929.233,15644.0,600519
1584,2022-07-11,1923.273,1896.673,1927.843,1883.573,23949.0,600519
1585,2022-07-12,1898.073,1881.483,1905.873,1863.133,23447.0,600519
1586,2022-07-13,1878.073,1891.963,1905.073,1873.743,19854.0,600519
1587,2022-07-14,1893.073,1886.073,1909.873,1874.073,20527.0,600519
1588,2022-07-15,1878.183,1882.573,1932.753,1877.583,33416.0,600519
1589,2022-07-18,1885.433,1884.733,1892.073,1855.073,24221.0,600519
1590,2022-07-19,1878.073,1876.173,1884.723,1859.073,21956.0,600519
1591,2022-07-20,1891.823,1883.173,1903.073,1878.073,18705.0,600519
1592,2022-07-21,1876.173,1872.073,1888.973,1867.583,14061.0,600519
1593,2022-07-22,1882.293,1880.073,1895.073,1868.073,25114.0,600519
1594,2022-07-25,1882.583,1877.723,1885.373,1864.073,16912.0,600519
1595,2022-07-26,1886.063,1883.283,1898.043,1880.093,20685.0,600519
